,Review,Rating
1363,"sepertinya kemasan kurang cocok utk pengiriman same day, isinya jadi ikut tertekan2",3
1364,"terlalu enak, diatas ekspektasi. pasti beli lagi, utamanya yang vanilla jadi rebutan.",5
1365,Soesnya enak dan bakal repeat order.,5
1366,hmmm awal pikir ini mirip2 beard papa eh ternyata lebih ke kue sus jadul gitu.... ok sih not bad.... but not to my liking. lebih suka yang light,4
1367,tooopppp,5
1368,rasanya mantab,5
1369,"vanilla: enak bagian kulitnya.
Original: enak dalemnya, rum terasa.
Matcha: krim bagian dalam, terasa aroma jasmine greentea.
choco: agak eneg.",5
1370,"Min benyek kue nya :(
Tapi gpp lah untung rasa nya enak 😁",4
1371,entah pembelian yg keberapa kali...soalnya selalu pesen disini ...pengiriman and packing nya bagus banget...yg sekarang pengiriman gosend...selalu puas....,5
1372,"rasanya lumayan enak, tp gak terlalu berasa Wismannya, isinya dikit",4
1373,"ok, banyak isinya, cm mgkn krn pinggir dan tipis2 jd rasanya krg moist, lbh suka lapis sby nya",4
1374,"enak, super rasanya.",5
1375,"Secara pelayanan bagus, responsif dan cpt diproses, pengiriman jg bagus packingngya, klo kualitas dan rasa krn ga tau lapis legit yg enak itu gmn jadi ya mnurut saya ini enak, cuma emang agak overprice ya untuk pinggiran, dikit bgt, mending sekalian beli lapis monica di alfamart 🤣",4
1376,enak bgt dan lembut.next order lagi 👍👍🙏🙏,5
1377,⭐⭐⭐⭐⭐,5
1378,"lumayan,kue nya pda nempel,irisan nya tips bangat",5
1379,responnya cepat,5
1380,cake nya udah gosong paking ngasal,1
1381,good,5
1382,"pengiriman cepat..., packing lumayan, mungkin karena pinggiran kue...sedikit gosong rasanya sedikit pahit...
saya tidak menemukan beli 3 gratis
1..
yg saya terima cuma 3.

tp overall good lah",4
1383,"sudah takdir beli kue ZONK. beli sebelum baca review, pengiriman LAMA, gambar dan produk yg dikirim BEDA. rasa kue berminyak dan gak enak. maafin ya. tp saya hanya mau menyelamatkan org lain dari kekecewaan yg saya rasakan.",1
1384,he hee enak,5
1385,enak cuma jgn berharap seperti di gambar. yg penuh ya. he he he,5
1386,ada bau yg anéh,3
1387,"nggak enak ..parah sekali
mau makan nya juga takut
paraaahhhh",1
1388,"ga sesuai dengan gambar, soal rasa standar banget..",1
1389,Enak dan pengiriman cepat ;) langsung habis ama anak2,5
1390,rasa nya itu loh ngangenin......mantab,5
1391,"enak sihh ini. sblmnya aku udh pesen yg mahal di tk sblh, trus penasaran apa di tokped ada yg jual mooncake. ternyata kok ada yg hrgnya terjangkau dan review bagus, jd aku sengaja beli lg mau compare. ternyata rasanya jg ga kalah loh!

kata seller bestsellernya varian pandan dan kc merah, jd aku beli yg varian pandan, kc merah, kc item telur asin dan durian telur asin. aku plg doyan yg kc item dan duriannya. kulitnya jg lmyn tipis, jd isinya lbh berasa. pengiriman jg cpt, aku pesen malem, bsk sore udh dikirim. jd seneng deh nemu mooncake yg hrg terjangkau, kalo kpn2 pengen bs beli lg disini nyoba yg varian lain",5
1392,enak bgt,5
1393,Mooncake-nya enak! Nggak eneg seperti mooncake pada umumnya.,5
1394,"agak hancur ya dtg nya cemet, tp rasa ok bgt... rwcomended seller",5
1395,"pengiriman cepat, dan kualitas produknya memang memuaskan, ini pesanan yang beberapa kalinya.",5
1396,"Enak bangeet, puas sama pelayanannya, terima kasih kuenyaa",5
1397,enak 👍,5
1398,Ini mooncake enak parah sih. Dan good service bgt. Bungkusan nya jg dibuat bener2 aman padahal pengiriman ke jawa barat. Recommended!,5
1399,Enak banget,5
1400,Enak bingiiitsss....,5
1401,Enak bgt rasanya.,5
1402,,5
1403,Enaakkk... Pengiriman cepet...,5
1404,pesanan tiba cepat.rasa enak kwalitas stabil.murah hati dikasih sambelnya 2 plastik,5
1405,udah. ini enak titik no debat yang bengkoang ya,5
1406,puasss skl.enak coipannya sambelnya dikasih banyak.inisdh kali ke 3 pesan sm toko ini,5
1407,enakk,5
1408,maknyooossssse👍👍👍,5
1409,mantap ini..,5
1410,"baru tau ada di Tokopedia langsung order, kerennnnn banget deh order tgl 4 tengah malem di respon sama adminnya, tgl 5 dikirim dan barusan nyampe tgl 6 ini mah masuknya sehari aja padahal Semarang - Depok. Packing rapih bangettt mochi aman ga berantakan. Untuk rasa yah udh terkenal enak dari dulu. makasi moachi gemini Sukses terus",5
1411,"Terima kasih pengiriman cepat, seller komunikatif, produk enak👍",5
1412,"Moachi nya enaaak, sampai langsung abisss",5
1413,"selalu puas belanja disini, pengiriman 1 hr sampek padahal pake free ongkir & seller ramah",5
1414,mantaplah rasanya. respon sellernya cepat. pengiriman super cepat 1 hari sampai dari semarang ke tangerang. 👍👍,5
1415,akhirnya sampe juga... terimakasih😁,5
1416,"CS ramah, pengemasan cepat begitu juga pengiriman sehari sampai dengan bebas ongkir dari Semarang-Surabaya. Pengemasan aman dan rapi, kemasan mochi juga dalam plastik vakum. Expired date msh seminggu lagi. Saya sarankan pesan yg Oreo!",5
1417,"Keren...kmrn pesan hari ini sudah sampai😄
thx you...",5
1418,"pengiriman cepat 1hari sudah sampai, thanks ya seller, next order lagi.",5
1419,Packaging rapi dan aman.. tidak penyok. Isi aja kebalik2 mgkn krn pengiriman. rasa selalu enak👌,5
1420,mantap 👍👍 makasih 🙏,5
1421,Manis manis enak,5
1422,thanks gan. pesen Hari itu langsung dikirim,5
1423,"OrderJum’at sore , minggu siang sdh sampai padahal jauh , pie susu & kacang fresh packingnya aman , sellernya baik
Rekomend order di toko ini 👍🏻👍🏻",5
1424,"Belum 2 hari udah abis, mantul !",5
1425,"barang OK produksi baru, pengiriman cepat, cuma sayang dari kurir nya handle nya agak kurang mungkin pie nya agak hancur jadi nya",5
1426,mantaaapp..,5
1427,"seller nya good respon.. fast delivery, padahal aku pake yg bebas ongkir. pesen tgl 15, sampe 18. dr denpasar ke bekasi. produk, sudah pasti okeh.. makasih yaaaa",5
1428,"pesanan dah sampai, dikirim tanggal produksi terbaru",5
1429,Pengirimannya cepat meskipun pake free ongkir,5
1430,enaaak,5
1431,enaak..,5
1432,Produk telah diterima dengan baik terimakasih.,5
1433,kurang 1,3
1434,"Deliverynya cepat sekali, packing rapi, harga reasonable",5
1435,enak,5
1436,"enaaaak, uda pesanan ke sekian kali dan selalu sukaa sama pelayanan toko ini. fast respon, barang sesuai deskripsi, really recommended seller",5
1437,brng ditrima keadaan baik.cepat respon.dan pengiriman jg cepat.smg aja rasa nya enak..trima ksh seller.,5
1438,Blm dicoba,5
1439,.,5
1440,eunakkk,5
1441,gilakkk... enak deh ketannya pulen... babinya endul.... lengkap.dngan temen2nya ...hioko..lapchong...uda gk bs berkata2... sorry yahgua mo ngabisin dulu😁😁😁,5
1442,"Pesanan diterima dalam keadaan fresh dan dikemas dg rapi, sangat bersih dan aman. Sangat recomended👍",5
1443,"ukuran besar, paket tiba ontime

pakaging sgt baik",4
1444,enak.. isi melimpah... pengiriman ke luar pulau aman,5
1445,enak benerrr.. harga gak bs boongg.. worth it beneran deh .ini super enak 🤗🤗🤗,5
1446,Enaakkk!,5
1447,Barang sesuai iklan dan dikirim dlm waktu yg baik,5
1448,"suka suka suka mao order lg kalo udah abis ,enak fresh sampe dengan aman krn di vakum ,proses buatnya cepet ,seller ramah, all good !",5
1449,suka banget ..bakal order lg 🙂,5
1450,pesanan sudah sampai dan rasa nya mantab .thx gan,5
1451,"Enak bolunya, ga kalah dgn yg beli di medan. Dan ini kejunya ga pelit",5
1452,ga pernah bosen pesen truss.. seller bae bener pengiriman slalu tepat dan rasa kue slalu enak lembut,5
1453,Kulit bolunya mantap... moistt. Yg rasa keju wenakkk,5
1454,respon dan pengiriman cpt.kualitas ok.recomen bgt 👍,5
1455,bolunya agak lebih kering dari yg sebelumnya saya beli sih. tapi filling nya oke ga pelit,4
1456,"order yg kedua kali, tp bkn buat sy, kt yg dikasih enak bolgul",5
1457,selalu enak buat ngopi pagi hari 👍,5
1458,Mantaaa.....aaappp👍👍👍,5
1459,Terima kasih...barang sdh diterima dengan baik....🥰,5
1460,"dua hari sampai jogja - tangerang....
aman, langsng msk kulkas...terimakasih seller🥰",5
1461,"coba gak dichat, gak tau deh dikirim kapan. proses pengemasan cukup lama, sampe 3 hari.

pengemasan tanpa bubble wrap, untung tidak penyok",4
1462,"entah antri karena mendekati lebaran atau apa, proses pengemasannya sampe 2 hari. itu aja di chat duluan, kalo gak dichat siapa yg tau dikirim kapan",4
1463,Pesanan diterima dengan amat baik. Packingan aman dengan kardus dan segel fragile & food delivery. Adminnya ramah. Sukses buat Adminnya dan tokonya. Terima kasih banyak.,5
1464,"packing rapi iya meski agak sedikit bekas ketumpuk2...
pengiriman cepat nyampe 3 hari dan masih ada sisa menjelang exp.",5
1465,enak banget,5
1466,lumayan pengirimannya,4
1467,pengiriman agak lama,3
1468,Anak suka banget,5
1469,,5
1470,pengiriman cpt mksh sdh diterima sm kerabat.,4
1471,"Katanya fresh? Order tgl 6 dikirim tgl 7, sampe tgl 8, expired tgl 9 gila kali, suruh nelen sehari",1
1472,Tetep enak walapun penyok karena pengiriman,5
1473,Pengemasan sebenarnya rapi pake kardus kartika sari. Tp ntah kenapa banana rollnya berantakan 😭,4
1474,yummy.. 💯,5
1475,"hari ini sampai besok sudah tanggal exp, coklat meleleh kemana2, rasanya pun sudah sedikit asam seperti basi..",3
1476,"Terima kasih ya, pesananku udah sampe nihh, baru dibuka satu udah langsung di foto 😂",5
1477,"Masih enak seperti dulu, tapi sayang terkocok waktu pengiriman, jadi gepeng-gepeng.",5
1478,,5
1479,"sayang kemasannya agak penyok, tapi overall is good ga merubah rasa, krn dimakan sendiri, kecuali klo mau kasih ke orang kurang enak aja klo penyok kemasannya, thankyou",5
1480,Enak banget. khas caikue Pontianak. seller ramah. recommended banget lah.,5
1481,Enak dan ada bawa goreng nya wangi,5
1482,Rasanya enak..next order lagi. tks,5
1483,"Pelayanan nya cepat, penjual responsif",5
1484,"Beli untuk temen2 kantor, katanya enaaaak
Thanks seller",5
1485,Enak choipannya...sy lebih suka yg bengkoang...tp overall semuanya enak,5
1486,"😃👍🏻 enakkk...kulit choipan nya tipis, isinya banyak.",5
1487,Belom dicoba tapi keliatannya enak dan besar2,5
1488,"Choipan tiba dengan kondisi perfect, tidak berantakan, untuk rasa sesuai dengan yang ditulis di note dan setelah dicoba beh mantulllll banget nih isian padat, tekstur kulitnya mantap betul ngak salah deh beli segini banyak untuk pengiriman sangat cepat hahahahahaha terima kasih seller ❤️❤️❤️❤️❤️❤️❤️❤️❤️👍👍👍👍👍👍👍👍👍👍👍👍👍",5
1489,"choipan udah sampai, belum dicoba karena buat buka puasa😊, semoga rasanya sesuai dengan harapan, terima kasih pengiriman lumayan cepat",5
1490,kecewa sama pelayanannya kali ini. aku tulis minta tolong dianter pagi tp dianter sore. minta buat yg ramadhan edition dikirim yg edisi biasa jd ga dapet ramadhan card samsek 🙂. kaya ngasih brownies biasa bukan hampers. kl mau cepet katanya di dm ig tp di ig dibales lewat tokped/****** kl mau cepet. padahal wkt pertama kali beli suka sm pelayanannya tp kok gini.,4
1491,Gemeshhh bgt😆dpt 2 paperbag ma kartuny...,5
1492,"Tdk terlalu manis, chewwy enak.. Beli utk small hampers Natal dsn utk sendiri. So nice packagingnya plus bonus card Natal",4
1493,,5
1494,,5
1495,,5
1496,,5
1497,,5
1498,,5
1499,,5
1500,"penjual responsive, pengiriman cepat & packaging aman. Sy suka cookiesnya uenaakkk! Tp sy cuma suka yg rasa original & lotus biscoff, yg lain kemanisan mnurut sy.
Kalo yg original, enaakkk bngt, uda order berkali2 ❤",5
1501,enak!,5
1502,"Yummy sesuai fotonya.
Team store excellent.👍👍👍",5
1503,enak bgt cookiesnyaa... sukaaaaa ud repeat order hehehe,5
1504,Ini enak... makasih ya seller!,5
1505,enaaaaaaaaaaaaaaaak,5
1506,enakkkkk bgt n cepet bgt..TOP..thank you sis,5
1507,gedeee bangett! rasanya juga sesuai ekspektasi. enak deh pokoknya!,5
1508,Kuenya beneran enak. 😋 Lembut renyah. Sellernya juga ramah banget. Uda pasti bakal RO lagi 🥳,5
1509,Mantulll polll ⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️,5
1510,"cpt responnya lgsg dikiri, tks mudah2an enak 🙏",5
1511,Enakkkkkk bisa langganan,5
1512,"mantabs keren, pelayanannya ok banget",5
1513,enak juga nastar nya.. rekomendasi ini,5
1514,"packingnya bagus, pengiriman aman.
rasa biasa saja.....enak tapi nggak banget, so so lah",5
1515,trima kasih uda sampai,5
1516,"Lumayan, menurut saya terlalu manis.",5
1517,"kuenya lumayan enak, Empuk, meski bukan Wisman Krn susunya berasa,manisnya juga pas. cuma hrgnya agak dikurangi biar bs beli2 terus atau buat dijual lagi.mksh",4
1518,enakkkkkkkkkkkkkkkkkkkkkkkkkkk,5
1519,"sangat bagus , penjual nya sangat ramah dan responsive sekali",5
1520,Exp pendek untuk orderan ke 2. Kecewa,1
1521,"MANTAP BETUL, CEPET SAMPE NYA PADAHAL PAKE REGULAR, PACKING AMAN, BARANG AMAN, SEMOGA RASA NYA YAHUD, MAKASIH BU ENY",5
1522,Pia nyaaa enaaaaaak bangeeeet 🤩🤩isinya duren asliiiii ga pake campuran 👍👍👍👍👍,5
1523,rasa manis dan wangi durian.. okee,4
1524,beneran enak. Emng baru makan pia enak ya ini.,5
1525,enak!!,5
1526,Brg sdh sy terima dlm keadaan baik.terima kasih buat sellernya dan Toko Pedia,5
1527,"tks ya barang dah di trma respon dan proses cepat order tgl 30 qoril pukul 15 wib smp tgl 2 mei pukul 09.00 rasanya nyumiiiiiii, kurir juga oke",5
1528,satu kata aja..duren beneran...maknyuss..fast delivery juga. gak berasa order dari luar pulau..good job seller👍🙏,5
1529,"enak banget,berasa banget duriannya",5
1530,yaass!! pienya sampai tujuan dgn selamat.. packing rapi pake bubblewrap jadi aman. Thanks a bunch yaaa Bli,5
1531,Kurang fresh keliatan sudah lama.,3
1532,,5
1533,"Packing aman banget, pia nya masih fresh kerasa 👍👍 respon penjual ramah dan baik banget 👍 harga paling murah. Bintang 7 deh kalo bisa 😊",5
1534,"Tq seller ramah n responsif banged, pengiriman super cepat, packaging aman tq",5
1535,"Informative, pelayanan ramah dan pengiriman cepat",5
1536,"Barangnya oke kayanya original, cuma pas nyampe dah kurang bagus kondisinya hehehe tapi masih okelah",4
1537,Cepet bgt sampai nya. Makasih seller. Sukses terus,5
1538,mantaps packing super amannnn. rasa pasti oke.... sampai Bandung dgn kondisi baik....,5
1539,seller super responsive. thank you,5
1540,Sampainya agak hancur sih. Cuma mungkin wajar yah pengiriman luar kota. Thanks Seller dan Pak Kurir.,5
1541,"puas banget, dikirim udh di kasih buble dan kardus jd aman, cm karena pesen dah mau lebaran jd lama di ekspedisi",5
1542,respon penjual cepet bgt. barang sampai tepat waktu! mantab sip!,5
1543,Barangnya aman dan baik. Tetapi tanggal Expired tidak ada. Mohon selanjutnya dicantumkan,5
1544,"Akhirnya yg di tunggu"" datang 😍
Dah kek nunggu kepastian aja nunggu paket ini haha",5
1545,agak kecewa karena lama sampainya..tgl expired nya hari ini pula ketika paketnya sampai...jadi sedih...😭😭😭,4
1546,"pesan sabtu, hr selasa br smpe, pdhl jogja pwrjo ga dekat, barng dua produk agak hancur...",4
1547,"kurir entaraja super lelet,
barang telat jadi kondisi udah kurang enak",4
1548,"Pengirimannya lambat,takut exp dijalan",3
1549,ori,5
1550,enak ini.,5
1551,"Akurat sekalii, produknya kemasannya OK, packingnya aman, bener bener merhatiin kepuasan Pelanggan, sukses selaluuu🙏🌷",5
1552,"enak sihh aku sukaa ga kemanisan..tp sygg kecil amattt,isi jg krg byk..jd trmsk pricey sih hrg segn...",4
1553,"pengiriman cepat, packing aman, barang sesuai pesanan. thanks",5
1554,mantapp,5
1555,mayan buat ngemil abis terawih😁,5
1556,pelayanan sangat cepat,5
1557,Udh pesen 2x bener2 dah puas bgt dan anak qu juga suka bgt😊😊😊😊🤗🤗🤗,5
1558,"rasanya enak
dapet potongan harga murah.",5
1559,makasih bgtt setelah ada sedikit kendala akhirnya smpe jugaa adminnya juga ramah bgtt maksiih,5
1560,Exp pendek untuk orderan ke 2. Kecewa,1
1561,"MANTAP BETUL, CEPET SAMPE NYA PADAHAL PAKE REGULAR, PACKING AMAN, BARANG AMAN, SEMOGA RASA NYA YAHUD, MAKASIH BU ENY",5
1562,Pia nyaaa enaaaaaak bangeeeet 🤩🤩isinya duren asliiiii ga pake campuran 👍👍👍👍👍,5
1563,rasa manis dan wangi durian.. okee,4
1564,beneran enak. Emng baru makan pia enak ya ini.,5
1565,enak!!,5
1566,Brg sdh sy terima dlm keadaan baik.terima kasih buat sellernya dan Toko Pedia,5
1567,"tks ya barang dah di trma respon dan proses cepat order tgl 30 qoril pukul 15 wib smp tgl 2 mei pukul 09.00 rasanya nyumiiiiiii, kurir juga oke",5
1568,satu kata aja..duren beneran...maknyuss..fast delivery juga. gak berasa order dari luar pulau..good job seller👍🙏,5
1569,"enak banget,berasa banget duriannya",5
1570,"paket sudah sya terima dgn baik dan sesuai keinginan, Terima kasih buat Tokopedia dan Seller jga buat Kurirnya",5
1571,oo,5
1572,seller nya fast respon. pengiriman nya juga cepat. best lah,5
1573,"Alhamdulillah, pesanan kuenya sudah sampai.mudah2an rasanya enak.pengiriman lumayan cepat.terima kasih untuk semuanya",5
1574,respon penjual cepat,5
1575,isi toples sedikit,4
1576,alhamdullah paket dtang dengan mulus,5
1577,"bukan saya yang makan, pacar saya. tapi saya yang checkout",5
1578,"barang udh smpe dengan selamat , paking rapi pake plastik bubble pengiriman cepat, seler responsip",5
1579,capat dan tepat.. thank you kaka,5
1580,"diterima dengan kondisi baik, cepat sampai alhamdulillah puas belanja disini, sellernya ramah",5
1581,"Pengiriman cepat, packing rapi+aman, daaaan bakpianya enak bangett, expdate masi lama. mantavvv pokonya mah. Makasi banyak seller 😊💕",5
1582,,4
1583,puas,5
1584,packing rapi dan aman. seller responsif dan ramah,5
1585,respon ok. matur suwun,5
1586,"paket keterima dg baiik.. proses nya cpt.. seller sangat ramah.. dn bakpia msh fresh.. trmksh byk kak.. sukses selalu ya..
toko ini rekomended yaa..👍👍👍",5
1587,"enak dan cepat sampai, terimakasih",5
1588,pancking Rapi jadi tdk hancur bakpianyaa....pokoknya toko ini the best...,5
1589,Pesanan diterima dengan baik. Seller responsif. Terima kasih.,5
1590,"sedih banget beli 2 pax, tapi kok ga diliat expirednya kak..padahal lagi mau bgt bakpia, pas mau dimakan udah expired, udah rusak bakpianya. tolong diperhatiin tanggalnya kak sebelum dikirim",3
1591,"cemilan terfavorit nya krucil.
kirim lsg dari yogya, expired nya 5hari.",5
1592,"cepat sampai, wrapping aman dan memuaskan..thanks seller..",5
1593,matabbzz pokoknya,5
1594,Pelayanannya ramah dan cepaat 👍🏻,5
1595,"komplain saya gak direspon, saya gak mau duit kembalikan, kenapa tidak dikirim sisanya yg kurang",3
1596,Paket diterima dengan baik tanpa rusak dan sesuai ekspetasi. Terima Kasih.,5
1597,lumayan pengirimannya,4
1598,ini enak banget!!!❤️,5
1599,"Barang diterima sesuai, packing oke, harga oke, namun agak lama dipengiriman, namun kue masih fresh, enak, lembut, oke thanks",5
1600,"Makasih kak, spikoenya udah sampai, cepet banget padahal pakek ekspedisi reguler. Terpercaya, insyaAllah akan order lagi lain waktu.",5
